cliente_id,idade,genero,tempo_relacionamento_meses,categoria_fidelidade,ticket_medio_mensal,forma_pagamento,reclamacoes_registradas,pedidos_no_show,nota_satisfacao,data_cadastro,cliente_inativo
1787,30.0,feminino,23,bronze,"R$ 36,19",  Cartão de Crédito ,3,1,2.0,10/12/2021,sim
1499,46.0,M,21,bronze,"R$ 48,14",Cartão de Crédito,2,0,4.0,06/08/2024,não
1836,26.0,M,3,Bronze,52.14,  Cartão de Crédito ,2,0,1.0,2024-04-04,sim
1841,44.0,fem,24,bronze,"R$ 28,32",,1,0,4.0,05/04/2022,sim
2084,59.0,feminino,31,Bronze,,  Pix ,3,0,4.0,2021-06-15,não
828,73.0,Feminino,54,Ouro,155.92,Pix,1,6,2.0,19/01/2024,Yes
1936,28.0,fem,69,bronze,"R$ 44,20",Pix,0,1,4.0,10/03/2022,N
2045,35.0,Masculino,26,prata,"R$ 83,25",Cartão de Crédito,4,1,4.0,2021-08-31,N
310,24.0,F,9,Prata,"R$ 81,54",Pix,0,0,3.0,14/08/2023,Não
277,46.0,M,38,Bronze,48.5,Pix,1,2,,2021-10-14,N
637,32.0,masc,69,PRATA,"R$ 94,29",Pix,0,0,3.0,2023-05-15,No
655,52.0,F,52,Prata,"R$ 83,36",Cartão de Crédito,2,0,3.0,11/09/2024,Não
623,28.0,feminino,10,bronze,"R$ 52,78",Cartão de Crédito,1,6,3.0,2023-07-24,S
1860,63.0,masculino,43,Ouro,"R$ 146,71",Cartão de Crédito,2,2,5.0,2023-05-06,Não
845,18.0,masculino,14,prata,67.04,Pix,3,1,3.0,01/04/2022,0
394,55.0,Feminino,7,BRONZE,53.86,Pix,2,2,5.0,2022-11-25,Não
2156,48.0,masc,59,Prata,87.43,Cartão de Crédito,3,2,4.0,2022-01-08,0
350,28.0,F,10,bronze,44.53,Cartão de Crédito,3,1,1.0,2022-11-08,1
785,47.0,Masculino,52,Bronze,"R$ 39,89",Pix,5,4,5.0,09/07/2023,S
48,73.0,Feminino,13,Prata,85.52,  Cartão de Crédito ,1,0,2.0,17/08/2021,N
1979,21.0,feminino,33,Prata,89.05,  Cartão de Crédito ,2,2,,05/09/2023,Não
1656,32.0,F,51,Bronze,"R$ 30,53",Cartão de Crédito,2,1,,2021-11-07,Sim
2070,43.0,F,36,Prata,103.69,Pix,1,2,3.0,2024-10-07,0
403,37.0,feminino,56,PRATA,"R$ 90,06",Boleto,2,0,3.0,2023-08-14,No
1108,74.0,M,10,bronze,"R$ 46,89",  Cartão de Crédito ,2,4,4.0,15/05/2021,N
1155,36.0,M,70,PRATA,83.04,Pix,0,3,4.0,2022-06-05,No
1440,77.0,feminino,45,Prata,93.62,Pix,1,3,4.0,04/07/2024,N
772,79.0,feminino,4,prata,"R$ 84,58",Cartão de Crédito,1,5,,2021-03-01,S
2002,21.0,Masculino,54,ouro,167.84,Pix,1,3,3.0,21/12/2023,1
990,66.0,masculino,60,BRONZE,37.44,Cartão de Crédito,3,0,4.0,2021-02-24,0
1866,43.0,feminino,25,PRATA,90.58,  Pix ,1,1,3.0,2021-02-08,N
1311,50.0,masculino,69,Ouro,"R$ 160,81",Boleto,2,2,4.0,09/01/2022,não
34,52.0,feminino,10,Ouro,174.7,,0,7,2.0,2021-02-01,sim
788,60.0,Feminino,56,PRATA,"R$ 95,68",Pix,0,0,4.0,25/01/2024,No
1044,41.0,masc,37,BRONZE,46.5,  Cartão de Crédito ,0,0,3.0,13/05/2024,Não
482,69.0,feminino,8,Ouro,159.43,Cartão de Crédito,0,4,4.0,2021-12-06,No
1244,48.0,fem,16,bronze,46.06,Pix,1,0,4.0,17/12/2023,não
932,61.0,Masculino,33,ouro,162.94,Cartão de Crédito,2,2,2.0,26/05/2022,S
1686,50.0,Masculino,30,Bronze,43.35,Boleto,1,0,4.0,2022-09-07,Yes
1249,,M,43,bronze,58.36,Boleto,0,0,4.0,27/06/2021,No
760,63.0,fem,34,Ouro,157.82,Pix,0,1,5.0,2024-07-25,No
93,70.0,masc,17,prata,102.78,Boleto,2,5,4.0,2024-04-08,N
1176,39.0,masc,36,bronze,"R$ 48,79",Boleto,1,0,4.0,19/04/2023,Não
1416,66.0,feminino,32,Prata,93.06,  Cartão de Crédito ,0,2,2.0,25/02/2024,N
1342,26.0,F,42,Prata,92.91,Pix,2,3,5.0,2023-10-19,No
1473,45.0,Feminino,42,bronze,"R$ 46,20",Cartão de Crédito,1,0,3.0,19/12/2021,0
1608,54.0,M,12,Prata,"R$ 103,74",Boleto,1,3,3.0,2022-12-20,Sim
765,40.0,F,53,BRONZE,51.41,Boleto,1,0,2.0,16/09/2023,Sim
1374,44.0,F,24,BRONZE,"R$ 40,56",  Cartão de Crédito ,1,0,4.0,2022-02-24,Não
1952,55.0,masc,38,Prata,104.51,Pix,1,1,4.0,10/05/2024,Não
1729,45.0,Masculino,48,BRONZE,48.99,Pix,0,0,3.0,2023-01-04,Yes
258,24.0,Masculino,67,bronze,59.25,Pix,3,4,4.0,23/12/2022,N
945,26.0,fem,55,Ouro,154.41,Boleto,1,1,2.0,2021-10-03,No
1220,45.0,Feminino,21,Ouro,"R$ 160,60",Cartão de Crédito,1,1,3.0,2021-04-04,S
1162,48.0,feminino,53,Bronze,49.99,  Pix ,2,5,4.0,12/01/2024,não
773,18.0,masculino,43,Bronze,54.76,Cartão de Crédito,2,3,2.0,12/12/2023,sim
1487,28.0,Masculino,8,BRONZE,40.86,Pix,2,4,4.0,01/07/2023,1
313,25.0,fem,69,bronze,41.54,Cartão de Crédito,1,7,,11/12/2023,Sim
291,68.0,F,25,Ouro,"R$ 172,01",Pix,0,2,4.0,13/05/2023,0
764,76.0,feminino,5,Prata,81.61,Pix,1,0,5.0,09/10/2021,0
184,61.0,fem,28,bronze,"R$ 46,73",Cartão de Crédito,1,0,5.0,2024-04-24,0
1177,37.0,Feminino,36,bronze,"R$ 41,91",Cartão de Crédito,2,2,1.0,2022-04-02,sim
1350,54.0,M,46,OURO,147.88,Cartão de Crédito,0,0,5.0,2022-10-02,não
1100,44.0,M,57,bronze,"R$ 48,50",Pix,0,1,1.0,26/11/2022,Sim
392,29.0,masculino,27,ouro,158.44,Boleto,3,1,3.0,2024-05-11,0
1920,50.0,Masculino,4,Prata,89.93,Boleto,2,1,3.0,2021-12-26,N
1457,79.0,fem,37,BRONZE,54.19,  Pix ,1,1,4.0,2021-03-03,N
1093,70.0,fem,17,PRATA,87.86,Cartão de Crédito,3,1,3.0,2022-02-05,sim
2023,58.0,,59,Bronze,52.82,Cartão de Crédito,0,0,,2023-06-14,Não
905,46.0,feminino,50,Prata,86.17,  Boleto ,2,1,5.0,06/12/2021,N
367,47.0,fem,57,bronze,39.44,Cartão de Crédito,1,1,4.0,2024-05-21,0
346,33.0,M,29,Bronze,52.05,Cartão de Crédito,1,2,3.0,2023-03-18,não
1373,,masc,49,BRONZE,49.18,  Pix ,2,0,,2023-08-01,Não
1640,34.0,masculino,68,Bronze,"R$ 36,03",Pix,2,0,4.0,2021-09-29,Não
920,57.0,fem,62,bronze,38.74,Pix,0,1,2.0,2024-01-23,Sim
212,62.0,,4,OURO,152.66,Cartão de Crédito,1,2,4.0,2022-06-30,sim
1604,37.0,masculino,2,bronze,45.41,Pix,2,1,4.0,2024-02-19,Sim
538,25.0,masc,14,PRATA,"R$ 77,08",Cartão de Crédito,1,0,,2021-08-16,N
1221,58.0,masculino,37,Ouro,171.4,  Cartão de Crédito ,2,2,2.0,2021-01-02,0
176,46.0,Masculino,71,Bronze,"R$ 59,28",Pix,2,3,3.0,27/09/2021,N
